time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;
qtRefStock_Bar;39.19;23.51;23.51;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;23.02;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;22.01;23.6;
j3ChargesSalaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
j1ChargesTaxe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;8571.0;
j2ChargesSalaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;32279.0;
qtPeche_Merlu;0.0;0.0;0.0;654.17;654.17;654.17;654.17;654.17;654.17;1297.71;1297.71;1297.71;1297.71;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;1925.29;3691.03;3691.03;3691.03;3691.03;3691.03;3691.03;3691.03;3691.03;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;5366.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;797.77;797.77;797.77;797.77;797.77;797.77;797.77;1574.27;1574.27;1574.27;1574.27;1574.27;1574.27;1574.27;1574.27;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;1840.19;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;2100.8;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3584.66;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;3829.31;
j2ChargesTaxe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;7173.0;
j3ChargesCarburant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
qtRefPeche_Sole;0.0;0.0;0.0;1.43;1.43;1.43;1.43;1.43;1.43;2.81;2.81;2.81;2.81;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44;0.44;0.44;0.44;0.44;0.44;0.44;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;2.29;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;3.99;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;4.49;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;5.77;
qtPeche_Bar;0.0;0.0;0.0;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;153.37;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;469.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
qtStock_Merlu;36455.0;36455.0;36455.0;35800.8;35800.8;35800.8;35800.8;35800.8;35800.8;35157.3;35157.3;35157.3;35157.3;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;34529.7;32764.0;32764.0;32764.0;32764.0;32764.0;32764.0;32764.0;32764.0;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;31088.7;30290.9;30290.9;30290.9;30290.9;30290.9;30290.9;30290.9;29514.4;29514.4;29514.4;29514.4;29514.4;29514.4;29514.4;29514.4;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;29248.5;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;28987.9;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27504.0;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;27259.3;32713.0;
